Compound	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
C01015_Hydroxyproline	130.58549309999998	625.921255	140.069975	264.9304466	497	64.68126569	239.8493344	216.7385372	33.96257772	40.96255958	16.893093790000002	132.4579659	104.6137214	59.78519194	965	51.09291533	0	46	388.56383460000006	12.28034044	610	49.84952308	458.757382	29	222	27.94427485	12	19.64552138	412.6169695	50.80045847	96.25464616	105	87.26888213	86.46395322	3970	94.3205836	17	27.87589923	122.4102273	720.6877188999997	36.07906931	863.4454553999999	232	88	32	107	85.15720741	0	57.15306539	19.97822252	330	63	153.5302625	286.7201356	30.99986921	1090.090561	26.66811945	58.01673387	38.1593756	205	82.19992749	20.65203146	58.98512452	52.39485435	288	45.18083535	21.45511518	41	126	57.3356939	0	134	46.34967296	189	0	26.84425911	34	183	745.0143029	16.46774865	123	0	24.36130009	30.54252812	33	41	1020.805284	34.64747906	110	103	110.7564887	48	41.28524872	29.96996879	82.49972447	13.92502899
C01020_6-Hydroxynicotinate	0	0	0	0	0	0	77.47633663	0	0	0	0	0	0	121.7041057	0	0	0	131	0	0	0	0	0	0	142	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	56	16.15973707	0	0	0	239	0	0	87	107	48.00064544	0	95	0	104	0	0	0	206	0	0	0	0	25.91981529	0	0	0	0	0	0	238	0	0	25.20675828	0	0	22.35465351
C01026_N,N-Dimethylglycine	0	0	14.6390827	29.15992602	0	0	90.94946361	14.64128133	12.43366533	0	0	0	0	0	119	12.48692814	0	24	8.15532318	9.994069219	0	19.69547797	8.105469514	0	25	24.65939154	0	13.69789104	7.914325347999999	0	12.94494249	34	25.64157342	167.7967746	0	16.42611111	17	12.29033469	103.8689412	0	16.140687900000003	0	0	0	0	0	13.65838942	0	16.36779775	19.43653058	0	0	9.128900544	11.36468552	14.57569389	12.82070494	0	0	16.7490075	0	0	18.20953214	23.18149912	10.73534754	0	20.49843329	0	0	26	17.77159002	19.07143607	0	20.13949308	24	0	0	0	80	10.72400477	18.04462253	0	0	25.61267741	11.07739078	40	0	0	50.08148832	0	31	44.21132305	0	0	18.16569078	12.91913014	12.91749358
C01029_N8-Acetylspermidine	15.64807813	8.11166248	23.90273317	22.40491525	0	24.38232308	15.99824031	34.39231328	6.45822861	7.8876932439999985	11.117541	100.309477	25.63365625	16.12216152	0	4.477474781000001	2.599767258	0	22.10767795	35.83175628	14	37.21835028	8.065688028	0	0	23.40405123	0	5.01832023	53.30397736	8.196467406	24.55230877	0	26.93681383	0	20	15.01662471	2.8	2.08719031	50.56937789	84.0058192	22.79882691	5.670538923	0	60	26	0	34.23737474	0	50.84785814	79.10150356	0	0	25.69353625	26.14520026	68.38727473	43.72692923	2.698654125	8.143753441	18.13608474	66	34.66563859	3.026469814	13.12786109	19.74351651	0	5.887562568	6.860159484	0	0	10.47368436	14.40636398	0	15.606177300000002	2.1	0	7.899961608	9.5	0	7.676839732999999	0	0	0	2.8059575430000003	13.52282941	0	0	41.25790502	56.56684347	0	0	26.67366057	0	0	4.087928389	13.86975237	28.40933477
C01035_gamma-Guanidinobutyrate	28.77802992	8.036777815	0	26.22677755	9.7	44.60785331	21.11661467	95.40185836	9.921920297	19.8408417	0	7.738696322999999	0	10.68723729	0	39.07718963	40.58228232	0	0	0	10	19.48983031	20.91783121	6.4	21	28.03119693	0	14.28496567	9.10122651	39.32845461	19.3783178	22	11.68575053	36.45378876	0	8.803935596	0	8.759629941	28.27828882	17.87148441	9.725540726	11.33163046	13	0	0	7.6	0	0	23.21523278	0	0	0	26.47776664	0	21.48549548	22.33519825	16.89175177	11.51631665	18.29590273	11	13.98481224	7.537881737	92.39598006	13.54171476	0	11.5428573	22.24101634	0	0	61.94833575	0	0	8.463506687999999	30	0	15.82511165	12	19	0	30.92309496	14	14	14.58833084	8.848452405	0	0	6.0705911860000015	0	57	138	20.68115655	131	34.21334926	10.98833119	41.49553331	8.933356783999999
C01042_N-Acetylaspartate	3463.517456	251.5136284	28.14061054	79.52976867	127	734.9485699	1078.362789	616.7745195	1844.052983	0	2582.52328	338.6885023	0	63.08609401	1090	882.6136368999997	37.17829871	240	3749.027217	262.8490074	526	726.8934446000003	116.2575061	1223	337	638.4378092000002	290	1561.660378	581.9339652000001	2689.088653	1469.103443	135	581.2866749	710.5414381	265	450.58088080000016	121	691.6559032	740.3401586	459.7696949	1089.447323	191.3571839	203	310	1455	167	558.9022192000001	613	742.7145919	112.5362869	335	402	1201.99053	157.9129496	925.7150141	0	1092.602487	665.8061339	908.8222171	617	861.3873610999997	1470.8983449999994	1203.405793	3238.875367	72	1599.933444	1311.932474	43	194	365.0718539	1436.8375529999994	398	951.7766367	299	32	1109.65881	830	0	2255.1700140000007	266.7308178	268	303	941.0477872	3507.723631000001	1437	73	105.7773693	6039.382442	456	221	799.0436388999997	562	1285.025424	818.4560215	1032.436056	655.4394798999998
C01044_N-Formylaspartate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.70762663	0	0	0	0	0	0	0	90.34606485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.28606914	0	0	0
C01046_N-Methylglutamate	0	0	9.815534182	377.2268828	0	38.30335081	18.81318577	6.943930924	39.97229855	8.226994409	26.14252995	248.7043012	2462.644826	0	83	10.27606181	0	0	6.1157148260000005	37.07830602	0	38.93787273	0	0	11	11.40231992	0	13.03288486	0	64.75593047	9.20271297	0	15.08222419	11.98226013	0	15.90570436	0	11.53674272	0	0	27.82618984	0	39	16	32	25	7.015265315	0	44.48209525	0	0	0	5.638051578	28.00942516	11.6857767	12.42789886	12.7301444	0	11.01588079	23	20.47411274	0	18.45660574	30.59270497	0	0	7.129378741	0	17	15.38802235	0	19	0	0	0	15.82458864	19	0	0	16.21640588	0	0	0	8.919794715	0	0	0	13.72006161	21	0	0	0	18.789476800000006	15.17954774	42.56348744	6.8827193389999985
C01047_N-gamma-Ethylglutamine	116.5489822	0	0	137.8228687	0	6.52985269	0	26.82892682	7.976796707	0	0	31.27152315	0	0	0	0	30.61455285	0	313.5623063	27.6492387	0	49.71930621	0	0	24	40.29876557	0	0	78.86249761	0	26.14328791	0	55.28426498	0	32	160.9641672	0	26.81557239	0	0	0	4.358148138	0	0	0	0	56.47622981	0	51.9308789	9.706730638	55	0	243.6551683	111.6145043	0	54.83223145	0	0	54.11895604	0	16.25603509	0	44.01243654	40.88131448	0	9.464764563	37.09323658	0	0	4.3731462589999985	241.1169587	28	101.8451319	0	0	48.37823952	0	44	96.11715136	23.02167869	0	0	0	0	0	0	15.13173956	45.39145121	0	0	29.90286533	0	0	22.16284774	67.20727979	27.57995503
C01060_3,5-Diiodo-tyrosine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01073_N-Acetyl-beta-alanine	0	0	38.07067377	40.53549319	0	0	59.37830056	0	18.00943758	0	0	92.57679529	0	0	0	83.80563738	0	0	0	85.68302101	0	0	70.89682682	0	0	0	0	66.78960641	0	0	0	0	0	0	0	0	0	0	0	27.97468519	0	0	0	0	0	0	0	0	0	44.00200299	0	0	0	0	0	0	0	22.67538116	0	0	64.62831577	50.35254778	0	58.62323251	0	0	0	74	0	172.3538805	0	0	0	0	0	0	0	0	0	0	0	0	262.4643439	0	0	0	106.7199287	0	0	0	0	0	103.8528018	0	0	0
C01081_Thiamine monophosphate	0	0	0	0	0	0	39.76674567	17.06435902	42.77000346	0	148.8170919	0	0	0	0	38.2626982	0	0	0	0	0	14.48419136	0	7	0	0	0	81.95510384	0	0	0	0	0	0	0	59.90563379	0	0	0	0	0	0	0	0	0	0	0	0	30.2290628	0	0	0	16.7896125	22.01102394	0	0	0	0	0	0	0	0	214.1993681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.79068649	0	0	0	31.83375174	0	0	58.58323411	0	0	0	0	0
C01089_3-Hydroxybutyrate	493.3026664	328.7328061	0	0	784	0	175.25793430000004	0	0	0	0	743.9538623999997	1468.051218	184.1655709	1217	0	660.7999854	0	0	0	688	0	0	0	0	0	1049	0	1281.111078	0	0	0	0	229.7339621	757	0	0	0	3893.335376	155.19168090000005	0	182.0878691	0	0	0	0	0	0	0	201.5264075	479	0	0	0	284.66518439999993	1370.064768	0	139.151361	0	0	0	0	301.3637843	0	0	801.1565271000003	0	0	0	0	416.5246492	0	0	0	0	0	0	649	742.8233974999997	155.4885519	1143	1636	16312.89496	0	0	0	427.64771860000013	0	0	0	196.6493686	0	0	0	0	454.4438071000002
C01096_Sorbitol 6-phosphate	0	0	0	0	159	0	66.75481277	0	0	0	0	0	0	0	0	0	128.17054240000002	0	0	0	0	0	0	0	0	0	0	0	37.88969179	0	0	0	0	0	0	94.11618916	0	0	146.2357485	0	0	0	0	0	0	0	0	0	0	0	0	0	89.08759646	0	0	0	0	0	0	0	0	0	122.5335155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.77375890000002
C01103_Orotidine 5'-monophosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01104_Trimethylamine N-oxide	0	0	0	0	0	0	167.18526599999996	7.62868792	4.868457294	0	0	2.986376487	0	0	13	0	12.41364095	0	0	0	0	3.02392345	0	0	0	0	0	0	0	0	4.273514604	0	0	128.0983244	0	2.4603649130000003	0	0	107.2174731	0	0	0	0	0	0	0	3.276663405	0	0	10.38255574	0	0	3.360983569	11.32056609	4.084953478	13.94430076	0	5.516523546	6.940156636	0	0	0	7.525041242	0	0	0	0	0	0	0	5.117256124	0	77.82341802	0	0	0	0	0	0	0	0	0	5.415546206	0	15	0	0	0	0	0	0	0	7.051060681	0	0	21.08943735
C01118_o-Succinylhomoserine	55.46669936	0	0	99.17280264	0	0	0	113.2515106	0	0	0	0	231.12699190000004	0	0	0	10.64353299	0	31.74324735	0	0	0	0	0	0	38.38458488	0	0	0	0	46.41505658	0	29.4819517	0	0	32.65654357	0	0	0	0	0	54.19447429	0	0	0	0	97.82148518	0	0	0	0	0	81.30749761	37.98012161	130.8284327	83.43316455	0	0	50.54398808	0	74.22402647	16.60281284	258.1187479	0	0	0	104.8467936	0	0	0	29.89839074	0	38.98276751	0	0	50.53880903	0	0	57.08416310000001	0	0	0	0	0	0	0	0	112.1011582	0	0	0	0	0	0	60.27533642	38.40747281
C01152_3-Methylhistidine	84.50824399	39.4581123	162.72027119999996	118.454678	20	32.14553494	733.5285247	88.87562985	19.22021898	72.58121008	23.60845431	46.19886414	76.96392464	69.3463283	2019	11.388862080000001	6.9278064860000015	11	23.5808137	9.638283112	39	11.75635606	46.58199568	17	42	76.62751436	49	16.48742083	61.44249185	244.0542074	253.6245941	145	10.62859352	522.0665204	38	18.94652892	8.6	10.34570768	1141.946686	253.1771923	33.95015571	31.06295136	28	14	90	76	237.1404603	26	147.9914785	166.6961868	41	27	48.37631134	190.6335279	105.5981262	17.1585375	6.6632901	67.21676427	44.09061789	57	64.07619591	153.4895495	116.479579	21.411069	166	45.27122164	105.6173586	11	21	29.80686838	139.78031030000002	113	508.14802010000005	42	15	30.5511903	50	191	21.07172584	24.92119032	86	47	97.64518862	71.48494706	593	13	20.35437363	164.19034950000002	12	29	22.10261928	693	120.4977582	16.95528652	257.2913711	53.29015908
C01159_2,3-DPG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01180_4-Methylthio-2-oxobutyrate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01181_gamma-Butyrobetaine	646.2986384	710.2164544999997	2356.063938	1312.82282	591	173.2403243	1798.689053	354.46200360000006	405.6476555	657.5999524	571.2170092	650.4976105000002	1792.542294	1048.19583	773	436.6332232	158.6294762	279	711.238007	3026.854522	417	5211.906707	1579.2520960000006	815	391	503.1736865	265	548.1294625	820.0337015	515.5106521	975.8020024	941	619.993519	952.1190505	2212	784.2019272000001	698	849.7097367	1325.12221	303.63755539999994	302.8004062	104.4454156	679	652	1086	370	7174.254190000002	261	373.9753557	3260.051536	350	310	1235.72161	563.798258	964.2408114	755.6453706	295.4430449	1544.952043	1197.357697	742	300.55114260000005	168.2586236	1810.775575	861.7289409	428	626.3074742	378.1953354	118	3305	1378.755519	880.988722	1603	1103.293567	252	112	578.5664416000002	458	1016	1542.02979	872.9683700999999	1970	237	715.1114845	344.8935145	201	83	143.3468335	3175.3049760000013	618	938	2885.012558	546	371.435953	168.1958544	357.1470327	207.4547299
C01182_Ribulose 1,5-diphosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01198_3-(2-Hydroxyphenyl)propionate	0	191.7983006	0	194.8148404	0	0	35.86200969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.1440731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.59036529999999	0	0	0	0	0	0	0	0	0	268.70950510000006	0	0	0	0	0	397.2124398	0	106.2258431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.5624844	0	0	0	0	0	0	0	0	0
C01204_Phytate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01234_1-Aminocyclopropane-1-carboxylate	10.12874302	0	0	0	11	0	0	18.89345924	0	0	0	0	0	0	22	0	0	0	47.34347913	0	0	0	31.96419828	0	0	3.349849765	0	0	43.91377798	0	6.455240969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.94125586	0	0	13.95374327	0	0	7.9791368889999985	0	0	15.09288878	0	28.15532419	0	0	0	0	0	0	0	0	25.79733743	0	0	0	0	0	0	0	0	0	0	0	26.04893447	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01239_N-Acetylglucosylamine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.50029176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7741479	0	0	0	0	0	0	0	0	0	0	0	0	0
C01260_P1, P4-Di(adenosine-5') tetraphosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01262_Anserine	0	69.18046839	0	0	6.3	0	0	82.88558506	0	0	0	0	0	0	28	0	0	5.4	0	0	3	0	0	11	0	32.58051303	0	0	0	0	78.48899498	34	25.46438736	70.54968599	36	26.51770032	5.9	0	0	189.333414	0	97.82550886	20	7.5	14	11	45.6043939	0	0	0	4.6	0	0	181.2644012	0	0	0	152.40085249999996	0	24	0	0	167.35708169999995	0	16	0	70.70536123	16	4.8	0	0	33	23.3000016	7.8	7.2	0	36	0	0	45.2593114	574	3.8	31.14112412	0	40	0	0	26.02251196	12	4.1	0	75	0	0	211.01148480000003	26.48532037
C01345_dITP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01346_dUDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01367_3'-AMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01404_Arginine ethyl ester	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01419_Cys-Gly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01425_Glu-Glu	49.01748603	39.30528571	10.74338989	0	43	9.629746769	0	0	7.101301595	7.980772862999999	0	7.962078092	162.46869980000002	10.32094621	222	0	100.8831483	0	0	0	49	7.933681257999999	6.871796862999999	0	113	0	0	4.670248842	14.3288024	0	0	27	0	8.738984878	133	19.64258613	15	8.343736318	102.0952275	459.2114711	0	7.1667883739999985	0	20	0	38	0	0	0	15.51430659	46	0	0	0	16.29051452	0	174.7745483	7.679571125	0	102	7.1178252760000005	0	0	5.381593499	37	5.8638996410000015	32.32272508	0	42	0	10.96097642	26	0	0	31	0	0	91	29.57797665	11.75617853	129	507	38.28627593	12.7133964	0	0	34.37809313	21.48830153	0	45	4.489358432	0	0	0	0	0
C01494_trans-4-Hydroxy-3-methoxycinnamate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.6774995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01546_2-Furoate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01551_Allantoin	1509.818316	0	1303.406334	1800.3016260000006	0	0	0	0	0	1692.521757	1846.528529	3180.153332	1216.439079	0	0	1862.76571	0	0	0	1462.12314	0	2912.641825	1721.977993	0	0	0	0	0	0	450.6951084	0	0	0	0	0	0	0	2060.974076	1777.878024	0	0	0	0	0	0	0	0	0	1318.550685	0	0	0	0	0	1330.219728	0	1683.263391	0	0	0	0	2476.622314	0	1437.344281	0	0	0	0	0	177.49268030000005	0	0	0	0	0	0	0	0	0	0	0	0	0	1027.881311	0	0	0	0	0	0	0	0	272.9288096	1218.8956	0	0
C01571_Decanoate	0	0	0	71.25324994	0	0	0	0	45.0598861	0	61.15312012	0	0	0	0	0	0	0	0	34.50782536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.84881535	158.4009345	0	0	151.7666919	0	0	0	0	0	0	115.8511953	0	0	0	104.8845026	0	0	0	24.07826087	0	0	0	143.61348769999995	65.83401469	0	36.61826081	0	0	0	0	0	187.1434477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.83045544	0	0
C01585_Hexanoate	291.9500876	117.805478	217.9575014	196.6736073	0	3465.697915	114.4717867	0	268.268226	88.38214553	1012.620458	0	0	477.5073803	0	696.4733125	0	822	274.231	98.56973831	0	2291.716856	108.1642952	185	0	454.4515322	334	179.4292296	146.1016194	399.6903135	262.2119547	556	2682.151908	290.9193269	0	1422.577227	332	1502.072676	0	406.4969284	493.6605842	0	964	3337	282	258	688.7815571000001	2048	323.6441119	489.39562699999993	0	377	244.3994112	539.8714345	268.2521893	0	728.4476899	91.1918915	0	1378	489.4254123	3667.988197	278.5816569	523.7638059999998	489	258.5199437	0	236	225	538.0160342	324.4546202	159	157.3301332	240	0	0	1644	893	0	207.0170998	0	0	265.1379307	0	1379	0	1437.934218	379.7486749	226	0	675.1210412	548	0	1799.568848	5806.138908	0
C01586_Hippurate	67.02150303	0	0	0	0	0	1582.261309	779.8224832000003	0	0	0	0	0	0	3194	0	0	0	2515.66913	0	0	0	0	0	0	0	0	0	0	0	145.9142318	0	0	255.3379399	0	0	0	0	1130.359099	0	0	0	0	0	0	0	0	0	0	0	0	0	748.9173419	1641.615079	174.0279522	1247.880313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961.4049515	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0
C01598_Melatonin	16.33759317	0	0	9.518565249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.75341715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.26262537	0	27.12537466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4864782	0	0	0	0	0	0	59	0	0	0	0	61.44732	0	0	0	0	0	0	0	75	0	0	0	0	0	29.36742714	0	0	0	0	0	0	0	0	0	0	0	0
C01601_Pelargonate	0	0	72.44674011	0	0	82.13267389	0	0	47.88427236	0	54.94306376	0	0	55.53683402	0	0	0	0	117.4669719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.094202	0	0	0	0	445.0606172	0	98.59472461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.01795598	33.85751642	0	0	0	87.85059100000002	184.9216959	0	0	0	0	0	0	37.79818244	0	0	121.8318066	0	0	76.37945528	0	0	0	0	0	0	68.45216055	0	0	0	0	0	0	0	56.70123865	0	51.70370003	60.36422686	166.8107281	0
C01606_Phthalate	8.199029376	0	14.148025099999998	9.387480462	0	14.09011377	12.29592805	0	104.2137127	0	10.13427799	5.6738520160000006	13.4341233	16.64366544	0	10.94821381	0	0	0	12.6324089	0	28.66764953	17.88849763	0	0	11.396819099999998	0	15.74083773	9.380838942	31.75307656	14.56848959	0	0	11.38983812	0	22.62730271	14	14.96255218	0	0	9.034055089	0	0	33	0	0	11.22957618	0	7.198080058	92.41240977	0	0	22.01398954	0	13.17711101	0	27.60533803	21.67912326	22.10187325	0	16.37467585	10.30124913	127.3231918	47.32700196	0	0	26.19984916	0	34	14.61456835	13.26787283	0	0	0	0	0	0	0	0	13.08850856	22	0	22.57347204	15.46478146	19	0	0	17.35804386	0	0	10.45758592	0	0	9.936767196	0	19.08011585
C01620_Threonate	565.9774279000002	294.4880139	1231.553368	1097.640334	2098	619.4188279	7219.688186	0	1645.233881	0	95.02367686	462.9791559	1320.166162	1839.399358	12993	9774.418492	394.3514359	3633	713.9189014	2592.92914	2333	133.5097323	228.9067735	0	3424	0	36606	42.88216344	268.1215492	644.1740615	779.3686845999997	5146	0	226.719555	1665	0	0	0	3004.163056	206.3149613	3056.006495	319.0502297	2936	4496	1734	0	0	0	0	4689.487533	0	0	0	364.7954276	0	672.8071213999998	0	234.8589259	0	0	3567.452172	4015.317312	13414.92396	46.02933969	0	234.6720293	0	4736	0	1887.124855	1441.355851	6082	302.3239918999999	4619	0	0	0	2537	570.5169482999999	0	0	0	2094.290658	0	1189	7008	212.2966445	141.0950813	4496	5314	0	0	439.8470729	558.4700286	0	400.4272614
